0,0.024490772
1,0.040311916
2,0.071718999
3,0.028586263
4,0.055708225
5,0.053328015
6,0.049604331
7,0.048175352
8,0.033176406
9,0.03064283
10,0.038000162
11,0.02890991
12,0.03610665
13,0.050405341
14,0.047586954
15,0.025549589
16,0.038869915
17,0.054062078
18,0.048902528
19,0.036686798
20,0.040136601
21,0.042897843
22,0.02588768
23,0.029488818
24,0.035785375
25,0.057989069
26,0.028636325
27,0.031524555
28,0.026179893
29,0.023188747
30,0.025455514
31,0.036035234
32,0.027587366
33,0.028799629
34,0.047711073
35,0.028362657
36,0.031141826
37,0.026774194
38,0.03553408
39,0.037821331
40,0.036064572
41,0.027383234
42,0.027787946
43,0.031578861
44,0.027965996
45,0.029236073
46,0.042113554
47,0.032576051
48,0.045944038
49,0.041180817
50,0.029767288
51,0.023873446
52,0.036099589
53,0.048457418
54,0.033876572
55,0.063155022
56,0.027794312
57,0.030694182
58,0.030473059
59,0.039501752
60,0.044171743
61,0.028011724
62,0.033183927
63,0.036688431
64,0.032977189
65,0.03485602
66,0.040812093
67,0.036413397
68,0.024731037
69,0.038974235
70,0.023992955
71,0.052752349
72,0.033583986
73,0.029741647
74,0.052422857
75,0.048117401
76,0.036440931
77,0.038604004
78,0.041650531
79,0.027202565
80,0.030897565
81,0.04913595
82,0.027676942
83,0.034205071
84,0.038238846
85,0.035088295
86,0.049613422
87,0.031125517
88,0.036741646
89,0.050664466
90,0.037916767
91,0.022507067
92,0.034484415
93,0.044508463
94,0.063292888
95,0.031157881
96,0.027155019
97,0.032523615
98,0.026749133
99,0.028807483
100,0.051562129
101,0.044567102
102,0.04153386
103,0.038104431
104,0.033559233
105,0.03480103
106,0.028530772
107,0.0494972
108,0.036461888
109,0.041953694
110,0.038975878
111,0.034873005
112,0.024777921
113,0.034220528
114,0.032609651
115,0.037047529
116,0.036052972
117,0.028383697
118,0.03465541
119,0.047602849
120,0.0422669
121,0.027138701
122,0.034365476
123,0.026678881
124,0.034654569
125,0.055877142
126,0.03635598
127,0.030900865
128,0.026264335
129,0.042820441
130,0.043933318
131,0.029413996
132,0.027202139
133,0.049771032
134,0.026889663
135,0.041498108
136,0.027746059
137,0.033856882
138,0.033204228
139,0.037357061
140,0.025551172
141,0.03549943
142,0.024397302
143,0.032510341
144,0.043884975
145,0.033808177
