,0
0,0.3002547589914395
1,0.050353937805719166
2,0.046903150306531416
3,-0.32332066768150225
4,-0.2725904705842336
5,0.4147431920494009
6,0.3793544598104118
7,0.3154172586282729
8,0.22456986871019655
9,0.5633920695923109
10,0.5292836380560412
11,0.7542810125717951
12,0.7100357544906482
13,0.31208858542754303
14,0.29945336217250085
15,0.310747326452797
16,0.27100115143904724
17,0.4812899435241155
18,0.4719214247659036
19,0.1312059304828771
20,0.08401737868646533
21,0.4817876528069636
22,0.4241526909617706
23,0.4306808714666
24,0.4234789498209739
25,0.4816301536998054
26,0.48293844479003417
27,0.5008251093228361
28,0.4915253709528556
29,0.3034336470473696
30,0.2658452018982663
31,0.45925723572445015
32,0.40563568451312576
33,0.02733842220998646
34,0.004023977929590111
35,0.15084396601068215
36,0.12388834256704791
37,-0.005634307364478693
38,-0.029505709950565888
39,-0.07465762539473272
40,-0.10735967475146563
41,-0.06998258186629491
42,0.21698824764034425
43,-0.059168272346404635
44,0.2156925933307058
45,0.18501915657056936
46,0.22863179846586623
47,0.19951543442453348
48,0.04897031598966947
49,0.014348251078141857
50,0.15658615145388508
51,0.13100994810479044
52,0.11380048525618112
53,0.08806322188596719
54,-0.33594368637468097
55,-0.3110421369305754
56,0.5372055768637533
57,0.4172985127951165
58,-0.0191130705979224
59,-0.06507299630911953
60,0.2011951839991751
61,0.19933011802157444
62,0.16988151931116252
63,0.1509105974939802
64,0.34173565893855684
65,0.3393854333003823
66,0.30409492254372034
67,0.2983423435871635
68,0.1655710494592412
69,-0.10068779498138374
70,-0.05496561761080611
71,0.3050150287678059
72,0.25425750266209224
73,0.33102384659628326
74,0.27975509499700946
75,0.2835060556598924
76,0.2420667975149297
77,0.4142354855903362
78,0.34534899790135487
79,0.2865067285382158
80,0.20329217911971628
81,-0.005634307364478693
82,-0.029505709950565888
83,0.6934667105094787
84,0.5729520661983052
85,0.6980645573034093
86,0.6765601479834871
87,0.4165986504792335
88,0.376550638505077
89,0.5760711406900199
90,0.5364525147836714
91,0.6493729963340098
92,0.6126740837695199
93,0.23778137547997766
94,0.21203682792156478
95,0.34270049534272556
96,0.3051516121707313
97,0.39989006388075987
98,0.362776771995509
99,0.4289184737442273
100,0.40725027903360517
101,0.26366459374848894
102,0.22846833323370475
103,0.3236697404967131
104,0.29434526779642717
105,-0.10130161450389168
106,-0.11621121018425148
107,-0.10130161450389168
108,-0.11621121018425148
109,0.20529706680284215
110,0.1450400934968151
111,0.7180418490809645
112,0.6146004208960896
113,0.7700985210916408
114,0.6642125976318197
115,0.8990586582539203
116,0.7818627226420819
117,0.034675854516967135
118,0.04557804696524834
119,0.02733842220998646
120,0.004023977929590111
121,0.2077732985930407
122,0.16332213578354338
123,0.3580167346959367
124,0.3376373378403382
125,0.25468482645167034
126,0.1737690325879589
127,0.4459275401974139
128,0.37041090962946427
129,0.361822706351981
130,0.32588882840003996
131,0.40566601876565167
132,0.34241427093110927
133,0.4234990274127203
134,0.41220493664535923
135,0.020747128584376866
136,0.03753669250780222
137,1.0630034237478958
138,0.9006669160436493
139,0.8926156660278972
140,0.7735123947672968
141,1.06820437404038
142,0.9163300637766705
143,0.2716301458987738
144,0.7422422656019471
145,0.6416628455590436
146,0.6212356763182992
147,0.5150470642837593
148,0.19468423066673662
149,-0.05835984890461505
150,-0.07465762539473272
151,-0.10735967475146563
152,0.5390601940363791
153,0.4994298344265494
154,-0.4074191772311451
155,-0.3869194719739312
156,0.5341222158649624
157,0.494464047420561
158,0.21127174893680395
159,0.17008173029082496
160,0.6203993702474745
161,0.6040506446479874
162,0.826518579710028
163,0.7757984709632798
164,0.27395955804336475
165,0.21988381345482522
166,0.5614061416820953
167,0.2892145533817071
168,0.2558925661534589
169,0.4524728212896556
170,0.46880544867868057
171,0.41085704655652316
172,0.2111085952262057
173,0.19251580916958078
174,-0.3364813529081632
175,-0.24066228960752892
176,0.7335723660279522
177,0.4952586735265548
178,-0.2446278877737109
179,-0.2616219849044092
180,-0.33594368637468097
181,-0.3110421369305754
182,0.23778137547997766
183,0.21203682792156478
184,0.1758171215391437
185,0.13329473853906065
186,0.2401919902969857
187,0.20226329326387354
188,0.10679185552743091
189,0.06436819570846097
190,0.08362624804231016
191,0.02499970459226148
192,-0.06899113100845825
193,-0.09895018830525057
194,-0.028889011437841526
195,-0.06551858912827142
196,0.2284647702894005
197,0.16732592557904036
198,0.158381023766136
199,0.10133302426480331
200,-0.3756080533848224
201,-0.38632471915905914
202,0.7221263566072208
203,0.6259440371462357
204,-0.2655883954124534
205,-0.2610859050307706
206,0.4160720873391213
207,0.4003752836033684
208,0.15470808736611358
209,0.11302869634870878
210,1.6526197392327595
211,1.34906167348692
212,0.6065015295900538
213,0.5977536424142561
214,0.7557251853357334
215,0.6373136965721775
216,-0.5124316930209869
217,-0.05463707325327391
218,-0.10684046490138337
219,0.3957714734472337
220,0.3295048978687926
221,0.5278435596814274
222,0.4754944385347114
223,0.31835484829650373
224,0.2970275925407841
225,0.40128041032447676
226,0.3747316449919228
227,0.3792905313611267
228,0.335839581142496
229,0.08860878789413028
230,0.03754958149338158
231,-0.04647936176970302
232,-0.08806577646948972
233,-0.04143535926950212
234,-0.09360870772213516
235,0.18057842062225424
236,0.1259013164407961
237,0.12788289083763316
238,0.08362713777587831
239,-0.12840046805261343
240,-0.14454525822353145
241,-0.0191130705979224
242,-0.06507299630911953
243,0.32662251243280693
244,0.2711489081235194
245,0.31081217064462774
246,0.274886006916862
247,0.5168012666861316
248,0.4771739248383335
249,0.3470680125685738
250,0.27733166183960056
251,-0.08428853604514955
252,-0.06107992783820618
253,0.625863535214116
254,0.574810556826953
255,-0.3585616681630574
256,0.21202187876952916
257,0.21202187876952916
258,0.17087307831301468
259,0.17087307831301468
260,0.39792318594027876
261,0.3470379502764809
262,0.5273305038483259
263,0.496662248211093
264,0.37922823349631496
265,0.34018723262485034
266,0.07271632422980724
267,0.06040460118156466
268,0.8123867447023179
269,0.7374677998113586
270,0.685329487360748
271,0.755440744472648
272,0.5800342108436732
273,0.5037447335040908
274,0.5428556295864652
275,0.4722988653668459
276,0.6955799616865949
277,0.6076894222959216
278,0.060119523034948705
279,0.06423481044441265
280,0.32743799614362323
281,0.3141888515364194
282,0.32743799614362323
283,0.3141888515364194
284,-0.5286983108685259
285,-0.379327192109126
286,0.5427514578616164
287,0.497013265720238
