,0
0,0.28000000000000036
1,-0.04000000000000003
2,-0.39472500000000016
3,-1.2099999999999975
4,-0.8299999999999987
5,0.30887
6,0.35136250000000024
7,0.023623333333333423
8,0.0
9,0.4547125000000002
10,0.07655000000000009
11,0.35719250000000025
12,0.28562500000000035
13,0.26915999999999984
14,0.19916749999999994
15,0.2797375000000003
16,0.05275499999999993
17,0.35455499999999995
18,0.3831375
19,-0.12640333333333298
20,0.02999999999999995
21,0.2733550000000003
22,0.15220750000000013
23,0.36999999999999994
24,0.39403499999999997
25,0.38370000000000004
26,0.3480000000000001
27,0.37037999999999993
28,0.390135
29,0.17381750000000015
30,0.15182000000000004
31,0.3176375000000001
32,0.38969499999999957
33,-0.04000000000000003
34,-0.09131874999999978
35,0.006715000000000167
36,-0.13818624999999995
37,-0.10999999999999995
38,-0.14000000000000018
39,-0.15000000000000024
40,-0.15000000000000024
41,-0.07000000000000009
42,0.08476833333333345
43,-0.15000000000000024
44,-0.09452499999999968
45,-0.49920999999999904
46,0.09619999999999987
47,0.013370000000000016
48,-0.16000000000000011
49,-0.16000000000000011
50,0.1050349999999999
51,0.10999999999999995
52,-0.002594999999999889
53,-0.13818624999999995
54,-0.7000000000000013
55,-0.7000000000000013
56,0.013300000000000069
57,0.0
58,-0.06933749999999991
59,-0.26999999999999963
60,0.1199999999999998
61,0.13653749999999976
62,-0.053192500000000045
63,0.10661249999999994
64,0.17559249999999987
65,0.17798999999999987
66,0.13596000000000014
67,0.1614000000000002
68,-0.14053499999999958
69,-0.17000000000000004
70,-0.17000000000000004
71,0.2627800000000003
72,0.11519
73,0.2115675000000004
74,0.18896000000000018
75,0.2511200000000003
76,0.15446499999999996
77,0.21350000000000088
78,0.034057500000000025
79,-0.06530562500000003
80,-0.04208249999999997
81,-0.10999999999999995
82,-0.14000000000000018
83,0.40161500000000017
84,0.06771000000000005
85,0.47930750000000033
86,0.3867225000000004
87,0.0955575000000001
88,0.044537499999999994
89,0.2193525
90,0.030655000000000023
91,0.4899499999999997
92,0.5091249999999999
93,0.19000000000000006
94,0.0
95,-0.1428512500000001
96,-0.12290625000000001
97,0.1287800000000005
98,-0.0793075
99,0.28558250000000013
100,0.12984000000000065
101,0.21893000000000026
102,0.10660750000000005
103,-0.6018949999999985
104,-0.1620275
105,-0.2016875000000003
106,-0.2100000000000005
107,-0.2016875000000003
108,-0.2100000000000005
109,0.05464499999999996
110,-0.004409999999999982
111,0.27186500000000036
112,0.10496499999999997
113,0.23073250000000023
114,0.23779000000000028
115,0.4276350000000001
116,0.691305
117,-0.03370499999999984
118,-0.03467499999999989
119,0.049999999999999906
120,0.026050000000000066
121,0.28999999999999937
122,0.32000000000000023
123,0.04795500000000004
124,-0.07187249999999967
125,0.21028500000000044
126,0.11001750000000002
127,0.1575025000000001
128,0.0599999999999999
129,0.3224649999999996
130,0.3299999999999991
131,0.3900000000000004
132,0.420000000000001
133,0.0
134,0.0
135,0.23616250000000033
136,0.23050500000000035
137,0.3278324999999994
138,0.4799999999999992
139,0.4170349999999997
140,0.6467525000000001
141,0.023750000000000073
142,0.22446499999999991
143,0.2162549999999998
144,0.1758125000000002
145,-0.014462500000000008
146,0.005547500000000003
147,-0.15000000000000024
148,-0.15000000000000024
149,0.3471550000000003
150,0.17437249999999982
151,-0.8299999999999987
152,-0.8299999999999987
153,0.2052724999999999
154,-0.2652974999999995
155,0.03239500000000013
156,-0.016109999999999892
157,0.40371749999999973
158,0.45014250000000045
159,-0.33409749999999955
160,-0.5912399999999999
161,0.07580000000000009
162,0.06950000000000002
163,0.2723500000000004
164,0.19000000000000006
165,0.06426499999999997
166,-0.012179999999999953
167,0.22853750000000023
168,0.06242249999999992
169,-0.6599999999999983
170,-0.6599999999999983
171,0.055957499999999924
172,0.0019000000000000102
173,-0.5700000000000002
174,-0.5700000000000002
175,-0.7000000000000013
176,-0.7000000000000013
177,0.19000000000000006
178,0.0
179,0.0599999999999999
180,0.0599999999999999
181,0.1199999999999998
182,0.1199999999999998
183,-0.14383999999999997
184,-0.20013000000000003
185,-0.022897499999999973
186,-0.16424499999999997
187,-0.23567749999999965
188,-0.2399999999999996
189,-0.12499249999999998
190,-0.17000000000000004
191,0.14576250000000007
192,-0.1555762499999998
193,0.09513750000000007
194,-0.10639749999999994
195,-0.6099999999999995
196,-0.6099999999999995
197,0.46296250000000005
198,0.19844250000000027
199,-0.3400000000000001
200,-0.3400000000000001
201,0.2883199999999996
202,0.34700249999999977
203,0.02999999999999995
204,0.02999999999999995
205,0.33626500000000037
206,0.08548249999999999
207,-0.058552499999999875
208,-0.06999999999999998
209,0.34822250000000055
210,0.09493000000000014
211,-0.8100000000000012
212,-0.2399999999999996
213,-0.2399999999999996
214,0.2100000000000005
215,-0.02698499999999992
216,0.3237850000000003
217,0.28000000000000036
218,0.25
219,0.25
220,0.3348525000000001
221,0.2488025000000003
222,0.3464074999999998
223,0.3476900000000003
224,-0.08999999999999991
225,-0.11393999999999985
226,-0.24679249999999986
227,-0.25
228,-0.24676999999999985
229,-0.25
230,-0.11021499999999992
231,-0.2430924999999997
232,0.020000000000000014
233,0.020000000000000014
234,-0.16000000000000011
235,-0.2433549999999997
236,-0.06933749999999991
237,-0.26999999999999963
238,-0.03375999999999997
239,-0.14611999999999972
240,0.17999999999999983
241,0.17999999999999983
242,0.37808250000000015
243,0.24997750000000007
244,0.022107500000000287
245,-0.17014250000000003
246,-0.36999999999999994
247,-0.36999999999999994
248,0.20227999999999965
249,-0.04091999999999986
250,-0.8100000000000012
251,-0.008432499999999983
252,-0.14155000000000006
253,0.21061750000000035
254,-0.0503999999999998
255,0.25324749999999996
256,0.2504575000000001
257,0.27481999999999995
258,-0.14767249999999985
259,0.003407500000000005
260,0.03268999999999996
261,-0.6261199999999989
262,0.3083900000000003
263,0.0656525
264,0.2156525000000004
265,0.29141499999999987
266,0.30924500000000055
267,0.3073024999999998
268,0.4673474999999999
269,0.3673525000000001
270,0.4926749999999994
271,0.029735000000000046
272,0.004595000000000004
273,-0.4420999999999997
274,-0.11555749999999992
275,0.11090000000000017
276,-0.14117000000000002
277,-1.2099999999999975
278,-1.2099999999999975
279,-0.058434999999999945
280,-0.05472499999999991
281,-0.05859999999999997
282,-0.07000000000000009
283,0.10835499999999984
