,0
0,0.3836228000000002
1,0.0609714
2,0.03812299999999993
3,-0.4327939999999994
4,-0.2572469999999997
5,0.38597200000000015
6,0.5327049999999994
7,0.3267983333333337
8,0.1873240000000003
9,0.5585439999999994
10,0.5882779999999995
11,0.690482999999999
12,0.7611369999999986
13,0.3114399999999998
14,0.32968800000000037
15,0.31451200000000007
16,0.29425499999999966
17,0.4167589999999995
18,0.49407099999999987
19,0.17563500000000026
20,0.06505939999999995
21,0.4036999999999995
22,0.4426190000000005
23,0.43220499999999995
24,0.5435240000000006
25,0.4488669999999999
26,0.46864199999999945
27,0.4552049999999996
28,0.5075040000000007
29,0.2876309999999995
30,0.33604000000000006
31,0.44402799999999987
32,0.5517119999999994
33,0.106656
34,0.013764166666666638
35,0.12962899999999986
36,0.11320410000000006
37,0.041543000000000024
38,0.0026213333333332954
39,-0.04944766666666665
40,-0.11320844444444457
41,-0.010175000000000059
42,0.22952933333333367
43,-0.06800350000000013
44,0.11246133333333327
45,0.0866248333333332
46,0.183267
47,0.17094499999999985
48,0.12110600000000009
49,-0.024288000000000042
50,0.14605699999999985
51,0.1548519999999999
52,0.09876499999999988
53,0.08077299999999996
54,-0.13609000000000016
55,-0.43672040000000045
56,0.5052690000000012
57,0.4188176000000006
58,0.04486703571428567
59,-0.12272599999999986
60,0.18838699999999997
61,0.19200100000000014
62,0.1644999999999999
63,0.21086499999999997
64,0.2853689999999994
65,0.3033039999999996
66,0.25730099999999995
67,0.2486119999999997
68,0.14009313333333337
69,0.026449999999999994
70,-0.082089
71,0.3156659999999998
72,0.3079140000000002
73,0.3309069999999998
74,0.33497900000000025
75,0.28888000000000036
76,0.2669200000000005
77,0.39641900000000013
78,0.42396900000000054
79,0.2772255833333334
80,0.1625785833333336
81,0.041543000000000024
82,0.0026213333333332954
83,0.5928460000000004
84,0.580806999999999
85,0.6564880000000005
86,0.759671999999999
87,0.36557600000000007
88,0.42809866666666674
89,0.4639239999999998
90,0.48589359999999965
91,0.5789839999999995
92,0.6691580000000006
93,0.27945899999999996
94,0.22234899999999985
95,0.3365970000000001
96,0.2893540000000004
97,0.3609215000000001
98,0.37765700000000035
