,0
0,0.31792337844999946
1,0.04303635215714309
2,0.06134957006190571
3,-0.2826673322333361
4,-0.2838927090142843
5,0.3901650989999981
6,0.526992438000003
7,0.3184329489761843
8,0.19426209166666353
9,0.5658474094666737
10,0.5907182356666756
11,0.6930208895000133
12,0.741059974166679
13,0.3096164080000007
14,0.3218755400000031
15,0.29475598616666604
16,0.28703055234999986
17,0.426175204000004
18,0.5097076509999957
19,0.187384654783334
20,0.07593021965476222
21,0.414903455999996
22,0.4596974919999946
23,0.3948570750000025
24,0.5185166379999909
25,0.4454482419999983
26,0.4733536010000038
27,0.44619900200000756
28,0.5044153459999948
29,0.30363999599999936
30,0.3665432659999958
31,0.4448741330000046
32,0.5554491400000041
33,0.09795745951190518
34,0.020902902178571724
35,0.1404289842571435
36,0.13551188631904718
37,0.01386367635317518
38,-0.025868968461905065
39,-0.04156667443015872
40,-0.11248937891190491
41,-0.02723297489761892
42,0.22874632678571152
43,-0.0851837513309543
44,0.16157722083333356
45,0.19257941075000193
46,0.20059009066904665
47,0.1887382314238122
48,0.11324975699999916
49,-0.02629638592857011
50,0.14509934433333455
51,0.16866251768333332
52,0.09762413695476108
53,0.07868799937857095
54,-0.12587272812705746
55,-0.3617010385579364
56,0.48704266744999414
57,0.3945434242023722
58,0.05185082185844187
59,-0.11601614395238241
60,0.14619507833333498
61,0.18272605700000208
62,0.14175318696666786
63,0.20550327393333265
64,0.2936117350000007
65,0.30337648600000133
66,0.29268271600000056
67,0.26359538600000226
68,0.13449733227618904
69,0.0048268946666669196
70,-0.09136479574999887
71,0.3097424973333339
72,0.30249075507618717
73,0.32322579100000065
74,0.34612608206666334
75,0.26398535917618804
76,0.23768039607380692
77,0.3813405439666694
78,0.43037008721666853
79,0.30407349847619236
80,0.18106863048333108
81,0.01386367635317518
82,-0.025868968461905065
83,0.570290030566665
84,0.5399737371726194
85,0.6420003293499974
86,0.7415656704999923
87,0.3731112228809503
88,0.4273192776773807
89,0.551988201799996
90,0.6008394164000045
91,0.5910784131500033
92,0.6860745632000036
