,0
0,0.13584832085971982
1,0.36497128832443804
2,0.21588736823298196
3,0.27132466250749004
4,0.19436683937823834
5,0.2075912408759124
6,0.2888330793457279
7,0.26525332586472483
8,0.29203956665096564
9,0.2557080158488266
10,0.3108236555297481
11,0.378807655704769
12,0.30432602630530087
13,0.24176683937823834
14,0.25997163120567374
15,0.2368810947256543
16,0.24570913478600329
17,0.3114577561594586
18,0.23629084171156023
19,0.227845617003278
20,0.18700187729969214
21,0.2480900074019245
22,0.17545297076509966
23,0.38911800335692914
24,0.2961143571087348
25,0.2395306400716818
26,0.27171617731721365
27,0.18153975612606643
28,0.32229562464018424
29,0.1792976720426184
30,0.26700701420464557
31,0.28179245003700965
32,0.17529819546185457
33,0.24691162924582616
34,0.23879822143828316
35,0.24997014925373134
36,0.2476488360213092
37,0.2126587603147189
38,0.30687325352867606
39,0.2316391344102408
40,0.21924697754749567
41,0.17739093629132308
42,0.23828387731175069
43,0.24129139604466177
44,0.2576147516001219
45,0.19342188726644685
46,0.24871612832102305
47,0.2566134715025907
48,0.1795198856530284
49,0.20814429857025984
50,0.21404659589115546
51,0.2012309986207925
52,0.33932885906040267
53,0.2357737359299625
54,0.20626748217694496
55,0.23495753986945697
56,0.14431185450499007
57,0.23330630905211827
58,0.29604034542314334
59,0.29273534964051895
60,0.17868995253451211
61,0.22025182766697424
62,0.1681090961427749
63,0.2249655592807071
64,0.22096658406548023
65,0.1723029993432095
66,0.1633370879327176
67,0.23762390432038644
68,0.25197772794060785
69,0.2436329811105218
70,0.2411638786084382
71,0.4466474764920361
72,0.3512135405872193
73,0.24520236039147955
74,0.2812936700605094
75,0.2439734715025907
76,0.2251397514402696
77,0.2314151152403073
78,0.19311111111111112
79,0.12539613754121526
80,0.22132627993767892
81,0.1653743893412287
82,0.2322847611611896
83,0.32548947425631364
84,0.22687392055267702
85,0.2017412287194671
86,0.25456734035617473
87,0.2646646516983304
88,0.22354629727538683
89,0.2432504085961679
90,0.24817224478364378
91,0.22865925022858885
92,0.321720207253886
93,0.20052870329067013
94,0.2832004058118048
95,0.3378479204593194
96,0.2644630488137442
97,0.1924264405715183
98,0.36495774647887325
99,0.1902511066122225
100,0.3252941176470588
101,0.31611978055470896
102,0.2784067357512954
103,0.33765673575129534
104,0.35645336787564763
105,0.3278886750555144
106,0.2855370011470158
107,0.29574760451416
108,0.2224059215396003
109,0.37855473962798675
110,0.37493826794966695
111,0.25021655761884953
112,0.3988650382432766
113,0.34538499662086053
114,0.35149424087672865
115,0.19655106015507295
116,0.26230293861805526
117,0.23415943197083097
118,0.2719346836238028
119,0.32959336787564764
120,0.26087141454163704
121,0.4847216486812887
122,0.26595550137153307
123,0.24309889614778102
124,0.21999124279354884
125,0.3261145279590876
126,0.1951764705882353
127,0.24940323924779884
128,0.2505089396482522
129,0.39513596569590853
130,0.2682212011601004
131,0.32076683937823836
132,0.293624508815245
133,0.21591100274306615
134,0.16963640459562965
135,0.2804091501885728
136,0.30080738247418776
137,0.2804715373648155
138,0.30388134319503224
139,0.26788317021684893
140,0.2921662504193536
141,0.181355074672356
142,0.19742557064836858
143,0.4407926710220019
144,0.3637023603914795
145,0.20936816551324325
